Country,DevType,YearsCodePro,Salary,Count
Costa Rica,"Developer, desktop or enterprise applications",13,57708.0,1
Costa Rica,"Developer, desktop or enterprise applications",3,10836.0,1
Costa Rica,"Developer, desktop or enterprise applications",7,38400.0,1
Costa Rica,"Developer, embedded applications or devices",3,22979.0,1
Costa Rica,"Developer, front-end",2,26650.0,1
Costa Rica,"Developer, front-end",4,24000.0,1
Costa Rica,"Developer, front-end",5,61800.0,1
Costa Rica,"Developer, full-stack",0.5,9360.0,1
Costa Rica,"Developer, full-stack",1,12600.0,1
Costa Rica,"Developer, full-stack",13,47450.0,1
Costa Rica,"Developer, full-stack",2,13788.0,1
Costa Rica,"Developer, full-stack",20,160000.0,1
Costa Rica,"Developer, full-stack",4,42000.0,1
Costa Rica,"Developer, full-stack",5,4.0,1
Costa Rica,"Developer, mobile",3,17988.0,1
Costa Rica,"Engineer, data",2,17724.0,1
Costa Rica,System administrator,5,59088.0,1
Croatia,Academic researcher,10,44508.0,1
Croatia,Academic researcher,2,23640.0,3
Croatia,Academic researcher,3,23800.0,3
Croatia,Academic researcher,4,119624.0,3
Croatia,Academic researcher,5,27816.0,1
Croatia,Academic researcher,6,26700.0,1
Croatia,Academic researcher,7,13900.0,1
Croatia,Data or business analyst,14,55632.0,1
Croatia,Data or business analyst,2,14940.0,3
Croatia,Data or business analyst,25,25968.0,1
Croatia,Data or business analyst,3,24108.0,2
Croatia,Data or business analyst,5,31524.0,1
Croatia,Data or business analyst,6,16692.0,1
Croatia,Data or business analyst,7,41420.5,2
Croatia,Data scientist or machine learning specialist,1,19476.0,1
Croatia,Data scientist or machine learning specialist,12,33384.0,1
Croatia,Data scientist or machine learning specialist,2,16320.0,1
Croatia,Data scientist or machine learning specialist,3,33384.0,1
Croatia,Data scientist or machine learning specialist,8,91660.0,1
Croatia,Data scientist or machine learning specialist,9,108846.0,1
Croatia,Database administrator,0.5,15569.0,2
Croatia,Database administrator,1,13752.0,1
Croatia,Database administrator,11,33384.0,1
Croatia,Database administrator,12,46368.0,1
Croatia,Database administrator,2,10380.0,1
Croatia,Database administrator,20,68748.0,1
Croatia,Database administrator,3,13913.333333333334,3
Croatia,Database administrator,4,12060.0,1
Croatia,Database administrator,5,40800.0,1
Croatia,Database administrator,6,21324.0,2
Croatia,Database administrator,7,65000.0,1
Croatia,Database administrator,8,21696.0,1
Croatia,Database administrator,9,16032.0,1
Croatia,Designer,19,667632.0,1
Croatia,Designer,20,27816.0,1
Croatia,Designer,25,24108.0,1
Croatia,Designer,3,11124.0,1
Croatia,Designer,4,24108.0,1
Croatia,Designer,5,72500.0,1
Croatia,Designer,6,27512.666666666668,3
Croatia,DevOps specialist,30,98534.0,1
Croatia,"Developer, QA or test",1,15768.0,1
Croatia,"Developer, back-end",0.5,12602.4,5
Croatia,"Developer, back-end",1,12395.0,4
Croatia,"Developer, back-end",10,44512.0,3
Croatia,"Developer, back-end",11,72948.0,2
Croatia,"Developer, back-end",12,40848.0,1
Croatia,"Developer, back-end",13,52336.0,3
Croatia,"Developer, back-end",15,44508.0,2
Croatia,"Developer, back-end",16,74184.0,1
Croatia,"Developer, back-end",17,12984.0,1
Croatia,"Developer, back-end",18,40800.0,1
Croatia,"Developer, back-end",2,19574.6,5
Croatia,"Developer, back-end",25,71091.0,1
Croatia,"Developer, back-end",3,23364.333333333332,6
Croatia,"Developer, back-end",4,51466.545454545456,11
Croatia,"Developer, back-end",5,138051.75,8
Croatia,"Developer, back-end",6,44432.2,5
Croatia,"Developer, back-end",7,36260.0,3
Croatia,"Developer, back-end",9,77273.0,1
Croatia,"Developer, desktop or enterprise applications",11,107568.0,1
Croatia,"Developer, desktop or enterprise applications",12,26892.0,2
Croatia,"Developer, desktop or enterprise applications",2,12516.0,2
Croatia,"Developer, desktop or enterprise applications",33,92724.0,1
Croatia,"Developer, desktop or enterprise applications",6,25968.0,1
Croatia,"Developer, desktop or enterprise applications",7,25968.0,1
Croatia,"Developer, embedded applications or devices",2,18540.0,1
Croatia,"Developer, embedded applications or devices",3,16692.0,1
Croatia,"Developer, embedded applications or devices",5,18540.0,1
Croatia,"Developer, front-end",1,12984.0,1
Croatia,"Developer, front-end",2,23731.5,2
Croatia,"Developer, front-end",3,23608.0,3
Croatia,"Developer, front-end",4,17808.0,1
Croatia,"Developer, front-end",5,18912.0,1
Croatia,"Developer, front-end",6,18540.0,1
Croatia,"Developer, front-end",7,100000.0,1
Croatia,"Developer, front-end",8,28436.0,3
Croatia,"Developer, front-end",9,50076.0,2
Croatia,"Developer, full-stack",0.5,17340.0,2
Croatia,"Developer, full-stack",1,10380.0,1
Croatia,"Developer, full-stack",2,16508.0,3
Croatia,"Developer, full-stack",22,77273.0,1
Croatia,"Developer, full-stack",3,24756.0,2
Croatia,"Developer, full-stack",4,21324.0,1
Croatia,"Developer, full-stack",5,32460.0,1
Croatia,"Developer, full-stack",6,380184.0,1
Croatia,"Developer, full-stack",7,37836.0,2
Croatia,"Developer, game or graphics",3,25968.0,1
Croatia,"Developer, mobile",20,14832.0,1
Croatia,"Developer, mobile",4,22260.0,1
Croatia,Engineering manager,20,46364.0,1
Croatia,System administrator,1,9276.0,1
Croatia,System administrator,2,13908.0,1
Cuba,Academic researcher,1,100000.0,1
Cuba,Academic researcher,12,468.0,1
Cuba,Academic researcher,5,6000.0,1
Cuba,Data or business analyst,5,6000.0,1
Cuba,Database administrator,10,1968.0,1
Cuba,Database administrator,3,2064.0,1
Cuba,Designer,11,5820.0,1
Cuba,Designer,28,15000.0,1
Cuba,Designer,3,1092.0,1
Cuba,"Developer, back-end",0.5,4194.0,2
Cuba,"Developer, back-end",12,2796.0,1
Cuba,"Developer, back-end",19,34350.0,1
Cuba,"Developer, back-end",2,1854.0,2
Cuba,"Developer, back-end",8,3600.0,1
Cuba,"Developer, full-stack",0.5,1116.0,1
Cuba,"Developer, mobile",6,4200.0,1
Cyprus,Academic researcher,18,58881.0,1
Cyprus,Academic researcher,9,57744.0,1
Cyprus,Data or business analyst,20,123744.0,1
Cyprus,Data or business analyst,9,398724.0,1
Cyprus,Data scientist or machine learning specialist,3,28644.0,1
Cyprus,Designer,2,22915.0,1
Cyprus,"Developer, QA or test",3,38496.0,1
Cyprus,"Developer, back-end",0.5,21196.0,1
Cyprus,"Developer, back-end",10,52248.0,1
Cyprus,"Developer, back-end",12,52932.0,2
Cyprus,"Developer, back-end",13,57287.0,1
Cyprus,"Developer, back-end",2,21291.666666666668,3
Cyprus,"Developer, back-end",3,25206.0,1
Cyprus,"Developer, back-end",4,43536.75,4
Cyprus,"Developer, back-end",5,40969.8,5
Cyprus,"Developer, back-end",6,48120.0,1
Cyprus,"Developer, back-end",7,43992.0,1
Cyprus,"Developer, front-end",1,25206.0,1
Cyprus,"Developer, front-end",6,57287.0,1
Cyprus,"Developer, full-stack",10,206235.0,1
Cyprus,"Developer, full-stack",2,25440.0,1
Cyprus,"Developer, full-stack",4,37812.0,1
Cyprus,"Developer, full-stack",5,38496.0,1
Cyprus,"Developer, mobile",10,45830.0,1
Cyprus,"Developer, mobile",7,74474.0,1
Cyprus,Scientist,0.5,8244.0,1
Cyprus,System administrator,0.5,19248.0,1
Czech Republic,Academic researcher,0.5,17640.0,1
Czech Republic,Academic researcher,1,16032.0,1
Czech Republic,Academic researcher,10,34748.0,3
Czech Republic,Academic researcher,11,27102.0,2
Czech Republic,Academic researcher,12,64152.0,1
Czech Republic,Academic researcher,15,31536.0,1
Czech Republic,Academic researcher,20,40091.5,2
Czech Republic,Academic researcher,3,37776.0,3
Czech Republic,Academic researcher,4,24268.0,3
Czech Republic,Academic researcher,5,15498.0,2
Czech Republic,Academic researcher,6,26497.714285714286,7
Czech Republic,Academic researcher,7,16032.0,1
Czech Republic,Academic researcher,8,21192.0,1
Czech Republic,Academic researcher,9,21384.0,1
Czech Republic,Data or business analyst,10,38088.0,4
Czech Republic,Data or business analyst,11,62365.0,1
Czech Republic,Data or business analyst,13,32604.0,1
Czech Republic,Data or business analyst,15,641472.0,1
Czech Republic,Data or business analyst,16,39288.0,2
Czech Republic,Data or business analyst,18,64152.0,1
Czech Republic,Data or business analyst,20,291330.0,2
Czech Republic,Data or business analyst,26,42768.0,1
Czech Republic,Data or business analyst,3,32608.0,3
Czech Republic,Data or business analyst,4,26862.0,4
Czech Republic,Data or business analyst,5,46772.0,2
Czech Republic,Data or business analyst,7,53460.0,1
Czech Republic,Data scientist or machine learning specialist,13,53460.0,1
Czech Republic,Data scientist or machine learning specialist,2,10158.0,2
Czech Republic,Data scientist or machine learning specialist,3,28955.0,1
Czech Republic,Data scientist or machine learning specialist,5,61384.0,2
Czech Republic,Data scientist or machine learning specialist,6,58800.0,1
Czech Republic,Data scientist or machine learning specialist,7,40031.0,3
Czech Republic,Database administrator,1,29670.0,4
Czech Republic,Database administrator,10,37689.0,4
Czech Republic,Database administrator,11,29400.0,1
Czech Republic,Database administrator,12,32076.0,1
Czech Republic,Database administrator,13,42288.0,1
Czech Republic,Database administrator,14,44904.0,1
Czech Republic,Database administrator,15,66822.0,2
Czech Republic,Database administrator,17,32076.0,1
Czech Republic,Database administrator,2,9264.0,3
Czech Republic,Database administrator,20,48108.0,1
Czech Republic,Database administrator,25,24060.0,1
Czech Republic,Database administrator,3,25836.0,3
Czech Republic,Database administrator,4,31672.0,3
Czech Republic,Database administrator,5,37420.0,3
Czech Republic,Database administrator,6,29670.0,4
Czech Republic,Database administrator,7,34118.4,5
Czech Republic,Database administrator,8,31266.0,2
Czech Republic,Database administrator,9,28659.666666666668,3
Czech Republic,Designer,0.5,8900.0,1
Czech Republic,Designer,10,48108.0,2
Czech Republic,Designer,12,147003.0,1
Czech Republic,Designer,15,69492.0,1
Czech Republic,Designer,18,24588.0,1
Czech Republic,Designer,2,10692.0,1
Czech Republic,Designer,20,65035.0,2
Czech Republic,Designer,25,42768.0,1
Czech Republic,Designer,3,42768.0,1
Czech Republic,Designer,4,25533.333333333332,3
Czech Republic,Designer,5,37781.5,4
Czech Republic,Designer,6,64551.0,4
Czech Republic,Designer,8,29400.0,1
Czech Republic,DevOps specialist,1,38496.0,1
Czech Republic,DevOps specialist,10,79116.0,1
Czech Republic,"Developer, QA or test",0.5,3204.0,1
Czech Republic,"Developer, QA or test",1,16392.0,3
Czech Republic,"Developer, QA or test",12,28596.0,2
Czech Republic,"Developer, QA or test",19,85524.0,1
Czech Republic,"Developer, QA or test",3,28156.0,3
Czech Republic,"Developer, QA or test",4,26724.0,1
Czech Republic,"Developer, QA or test",7,32076.0,1
Czech Republic,"Developer, QA or test",8,48108.0,1
Czech Republic,"Developer, back-end",0.5,17106.0,4
Czech Republic,"Developer, back-end",1,20460.0,6
Czech Republic,"Developer, back-end",10,47047.0,12
Czech Republic,"Developer, back-end",11,46506.0,4
Czech Republic,"Developer, back-end",12,146291.6,5
Czech Republic,"Developer, back-end",13,66552.66666666667,6
Czech Republic,"Developer, back-end",14,48747.25,4
Czech Republic,"Developer, back-end",15,72976.0,9
Czech Republic,"Developer, back-end",16,39558.0,2
Czech Republic,"Developer, back-end",17,54258.0,2
Czech Republic,"Developer, back-end",18,53412.0,5
Czech Republic,"Developer, back-end",19,48882.0,2
Czech Republic,"Developer, back-end",2,17780.842105263157,19
Czech Republic,"Developer, back-end",20,39441.0,3
Czech Republic,"Developer, back-end",21,74574.0,2
Czech Republic,"Developer, back-end",25,42768.0,1
Czech Republic,"Developer, back-end",26,44364.0,1
Czech Republic,"Developer, back-end",28,35820.0,1
Czech Republic,"Developer, back-end",3,30063.636363636364,22
Czech Republic,"Developer, back-end",4,33569.0,16
Czech Republic,"Developer, back-end",5,37227.086956521736,23
Czech Republic,"Developer, back-end",6,41193.75,20
Czech Republic,"Developer, back-end",7,38845.63636363636,11
Czech Republic,"Developer, back-end",8,47236.25,16
Czech Republic,"Developer, back-end",9,48648.0,5
Czech Republic,"Developer, desktop or enterprise applications",1,14700.0,2
Czech Republic,"Developer, desktop or enterprise applications",10,34746.0,2
Czech Republic,"Developer, desktop or enterprise applications",11,38484.0,1
Czech Republic,"Developer, desktop or enterprise applications",12,26728.0,1
Czech Republic,"Developer, desktop or enterprise applications",13,15948.0,1
Czech Republic,"Developer, desktop or enterprise applications",14,48108.0,1
Czech Republic,"Developer, desktop or enterprise applications",3,24858.0,2
Czech Republic,"Developer, desktop or enterprise applications",4,26952.0,2
Czech Republic,"Developer, desktop or enterprise applications",5,34212.0,2
Czech Republic,"Developer, desktop or enterprise applications",7,50784.0,1
Czech Republic,"Developer, desktop or enterprise applications",8,32076.0,1
Czech Republic,"Developer, desktop or enterprise applications",9,42768.0,2
Czech Republic,"Developer, embedded applications or devices",6,40092.0,1
Czech Republic,"Developer, embedded applications or devices",8,41700.0,1
Czech Republic,"Developer, front-end",0.5,23256.0,2
Czech Republic,"Developer, front-end",1,16032.0,2
Czech Republic,"Developer, front-end",12,49452.0,1
Czech Republic,"Developer, front-end",13,44100.0,2
Czech Republic,"Developer, front-end",15,24060.0,1
Czech Republic,"Developer, front-end",19,62365.0,1
Czech Republic,"Developer, front-end",2,29400.0,3
Czech Republic,"Developer, front-end",3,21994.285714285714,7
Czech Republic,"Developer, front-end",4,24082.0,3
Czech Republic,"Developer, front-end",5,40625.0,5
Czech Republic,"Developer, front-end",7,45432.0,1
Czech Republic,"Developer, front-end",8,53454.0,2
Czech Republic,"Developer, front-end",9,53460.0,1
Czech Republic,"Developer, full-stack",0.5,26124.0,1
Czech Republic,"Developer, full-stack",10,55056.0,1
Czech Republic,"Developer, full-stack",12,36618.0,2
Czech Republic,"Developer, full-stack",13,69492.0,2
Czech Republic,"Developer, full-stack",14,46236.0,2
Czech Republic,"Developer, full-stack",15,65375.333333333336,3
Czech Republic,"Developer, full-stack",16,22584.5,2
Czech Republic,"Developer, full-stack",19,160368.0,1
Czech Republic,"Developer, full-stack",2,32076.0,2
Czech Republic,"Developer, full-stack",20,53188.333333333336,3
Czech Republic,"Developer, full-stack",22,51312.0,1
Czech Republic,"Developer, full-stack",24,51324.0,2
Czech Republic,"Developer, full-stack",3,33436.0,6
Czech Republic,"Developer, full-stack",4,25662.0,2
Czech Republic,"Developer, full-stack",5,38088.0,4
Czech Republic,"Developer, full-stack",6,38128.0,3
Czech Republic,"Developer, full-stack",7,51453.0,4
Czech Republic,"Developer, full-stack",8,35045.666666666664,3
Czech Republic,"Developer, full-stack",9,21022.333333333332,3
Czech Republic,"Developer, game or graphics",1,29400.0,1
Czech Republic,"Developer, game or graphics",22,0.0,1
Czech Republic,"Developer, game or graphics",5,21912.0,1
Czech Republic,"Developer, game or graphics",7,26460.0,1
Czech Republic,"Developer, mobile",10,34752.0,1
Czech Republic,"Developer, mobile",11,48108.0,1
Czech Republic,"Developer, mobile",12,43836.0,1
Czech Republic,"Developer, mobile",13,29400.0,1
Czech Republic,"Developer, mobile",2,44546.0,1
Czech Republic,"Developer, mobile",3,24588.0,2
Czech Republic,"Developer, mobile",4,34212.0,4
Czech Republic,"Developer, mobile",5,48108.0,1
Czech Republic,"Developer, mobile",6,19248.0,1
Czech Republic,"Developer, mobile",7,43302.0,2
Czech Republic,"Developer, mobile",9,54792.0,2
Czech Republic,"Engineer, data",10,40092.0,1
Czech Republic,"Engineer, data",14,40100.0,1
Czech Republic,Engineering manager,11,89093.0,1
Czech Republic,Engineering manager,14,60138.0,1
Czech Republic,Engineering manager,5,64152.0,1
Czech Republic,Product manager,15,53460.0,1
Czech Republic,Product manager,19,64152.0,1
Czech Republic,Product manager,8,42768.0,1
Czech Republic,Scientist,10,37416.0,1
Czech Republic,Senior executive/VP,5,260000.0,1
Czech Republic,System administrator,2,14964.0,1
Czech Republic,System administrator,5,48121.0,1
Côte d'Ivoire,Academic researcher,5,16764.0,1
Côte d'Ivoire,Academic researcher,6,14676.0,1
Côte d'Ivoire,Database administrator,2,12600.0,1
Côte d'Ivoire,Database administrator,3,8388.0,1
Côte d'Ivoire,Database administrator,5,12576.0,1
Côte d'Ivoire,"Developer, back-end",3,6288.0,1
Côte d'Ivoire,"Developer, back-end",4,4788.0,2
Côte d'Ivoire,"Developer, back-end",5,12576.0,1
Côte d'Ivoire,"Developer, back-end",6,20964.0,1
Côte d'Ivoire,"Developer, desktop or enterprise applications",3,10476.0,1
